'Bundesland','Gemeindekennziffer, Stand 31.12.2017','Regionalschlüssel 2017','Gemeindename 2017','Regionalschlüssel 2017','Name des Gemeindeverbands','Fläche in ha 31.12.2017','Bevölkerung am 31.12.2017 ','Name Stadt- und Gemeindetyp (einfach)'
'Schleswig-Holstein',1053015,10535318015,'Bröthen',10535318,'Büchen',1069,304,'Kleine Kleinstadt'
'Schleswig-Holstein',1053016,10535358016,'Brunsmark',10535358,'Lauenburgische Seen',429,159,'Landgemeinde'
'Schleswig-Holstein',1053017,10535373017,'Brunstorf',10535373,'Schwarzenbek-Land',1376,725,'Landgemeinde'
'Schleswig-Holstein',1053018,10535358018,'Buchholz',10535358,'Lauenburgische Seen',293,239,'Landgemeinde'
'Schleswig-Holstein',1053019,10535343019,'Buchhorst',10535343,'Lütau',519,154,'Landgemeinde'
'Schleswig-Holstein',1053020,10535318020,'Büchen',10535318,'Büchen',1685,5.856,'Kleine Kleinstadt'
'Schleswig-Holstein',1053021,10535373021,'Dahmker',10535373,'Schwarzenbek-Land',204,147,'Landgemeinde'
'Schleswig-Holstein',1053022,10535343022,'Dalldorf',10535343,'Lütau',605,344,'Landgemeinde'
'Schleswig-Holstein',1053023,10535323023,'Dassendorf',10535323,'Hohe Elbgeest',795,3.347,'Landgemeinde'
'Schleswig-Holstein',1053024,10535308024,'Düchelsdorf',10535308,'Berkenthin',301,166,'Landgemeinde'
'Schleswig-Holstein',1053025,10535391025,'Duvensee',10535391,'Sandesneben-Nusse',1240,563,'Landgemeinde'
'Schleswig-Holstein',1053026,10535358026,'Einhaus',10535358,'Lauenburgische Seen',253,402,'Landgemeinde'
'Schleswig-Holstein',1053027,10535373027,'Elmenhorst',10535373,'Schwarzenbek-Land',1299,852,'Landgemeinde'
'Schleswig-Holstein',1053028,10535323028,'Escheburg',10535323,'Hohe Elbgeest',891,3.406,'Landgemeinde'
'Schleswig-Holstein',1053029,10535318029,'Fitzen',10535318,'Büchen',911,361,'Kleine Kleinstadt'
'Schleswig-Holstein',1053030,10535358030,'Fredeburg',10535358,'Lauenburgische Seen',1009,38,'Landgemeinde'
'Schleswig-Holstein',1053031,10535373031,'Fuhlenhagen',10535373,'Schwarzenbek-Land',574,386,'Landgemeinde'
